plasmid_1	plasmid_2	distance
pVA1686_57	pVA1835_58_A	0.9349148418491484
pVA1686_57	pVA1835_58_B	0.0
pVA1686_57	pVA1835_6	1.0
pVA1686_57	pVA2067_271	0.8298401112269725
pVA1686_57	pVA2067_2	1.0
pVA1686_57	pVA2067_45	1.0
pVA1686_57	pVA2067_4	1.0
pVA1686_57	pVA2464_160	0.9949426485922837
pVA1686_57	pVA2464_46	1.0
pVA1686_57	pVA2464_5	1.0
pVA1686_57	pVA2464_7	1.0
pVA1686_57	pVA2588_5	1.0
pVA1686_57	pVA2588_87	0.8886687521724018
pVA1686_57	pVA2589_21	0.8389308380043545
pVA1686_57	pVA2589_86	0.8005387556482447
pVA1686_57	pVA2589_99	0.8886687521724018
pVA1686_57	pVA2682_199	0.8290580465762948
pVA1686_57	pVA2682_52	0.8741408365364588
pVA1686_57	pVA2682_9	1.0
pVA1686_57	pVA2817_112	0.8479666319082377
pVA1686_57	pVA2817_162	1.0
pVA1686_57	pVA2817_1	1.0
pVA1686_57	pVA2817_210	0.9949426485922837
pVA1686_57	pVA2817_5	1.0
pVA1686_57	pVA2817_6	1.0
pVA1686_57	pVA3495_148	0.9630691692735488
pVA1686_57	pVA3495_29	1.0
pVA1686_57	pVA3495_318	0.9777198470629127
pVA1686_57	pVA3495_43	0.8741380495292204
pVA1686_57	pVA3495_4	1.0
pVA1686_57	pVA418_110	0.75528328119569
pVA1686_57	pVA418_180	0.9323079596802224
pVA1686_57	pVA418_38	1.0
pVA1686_57	pVA418_56	0.9334363675122576
pVA1686_57	pVA436_0.1	1.0
pVA1686_57	pVA436_1	1.0
pVA1686_57	pVA436_2_A	1.0
pVA1686_57	pVA436_2_B	1.0
pVA1686_57	pVA436_41	1.0
pVA1686_57	pVA436_52	0.0
pVA1686_57	pVA436_54	0.9319095523093995
pVA1686_57	pVA524_189	0.9805700382342718
pVA1686_57	pVA524_199	0.9949600278067431
pVA1686_57	pVA524_46	1.0
pVA1686_57	pVA524_4_A	1.0
pVA1686_57	pVA524_4_B	1.0
pVA1686_57	pVA524_58	0.0
pVA1686_57	pVA524_5	1.0
pVA1686_57	pVA527_214	0.9844108446298228
pVA1686_57	pVA527_3	1.0
pVA1686_57	pVA527_45	1.0
pVA1686_57	pVA527_58	0.0
pVA1686_57	pVA528_281	0.7755822036843935
pVA1686_57	pVA528_2	1.0
pVA1686_57	pVA528_44	0.0
pVA1686_57	pVA528_96	1.0
pVA1686_57	pVA544_3	0.0
pVA1686_57	pVA544_51	0.7991656043573995
pVA1686_57	pVA544_8	0.2538652189307211
pVA1686_57	pVA569_107	0.5281195689954814
pVA1686_57	pVA569_47	0.8215419548808949
pVA1686_57	pVA569_68	1.0
pVA1686_57	pVA585_226	0.9949252693778241
pVA1686_57	pVA585_53	0.08591586196571599
pVA1686_57	pVA605_296	0.7489920055613486
pVA1686_57	pVA605_65	1.0
pVA1686_57	pVA605_91	1.0
pVA1686_57	pVA61_126	1.0
pVA1686_57	pVA61_57	0.0
pVA1686_57	pVA634_102	0.8674313521028849
pVA1686_57	pVA634_25	0.91976283063181
pVA1686_57	pVA634_271	0.8317518248175182
pVA1686_57	pVA634_2	1.0
pVA1686_57	pVA634_3	1.0
pVA1686_57	pVA634_4	1.0
pVA1686_57	pVA634_54	0.9318367866693348
pVA1686_57	pVA634_6	1.0
pVA1686_57	pVA634_75	0.970281543274244
pVA1686_57	pVA692_270	0.7812652068126521
pVA1686_57	pVA692_2	1.0
pVA1686_57	pVA692_45	1.0
pVA1686_57	pVA692_4	1.0
pVA1686_57	pVA754_184	0.877215849843587
pVA1686_57	pVA754_27	1.0
pVA1686_57	pVA754_3	1.0
pVA1686_57	pVA754_4	1.0
pVA1686_57	pVA754_57	0.0
pVA1686_57	pVA754_5	1.0
pVA1686_57	pVA754_9	1.0
pVA1686_57	pVA765_0.7	1.0
pVA1686_57	pVA765_1_A	1.0
pVA1686_57	pVA765_1_B	0.0
pVA1686_57	pVA765_275	0.748974626346889
pVA1686_57	pVA765_45	1.0
pVA1686_57	pVA765_4_A	1.0
pVA1686_57	pVA765_4_B	0.4899360644091878
pVA1686_57	pVA765_72	1.0
pVA1686_57	pVA765_74	1.0
pVA1686_57	pVA767_225	0.9949426485922837
pVA1686_57	pVA767_46	1.0
pVA1686_57	pVA767_57	0.0
pVA1686_57	pVA791_17	0.8157276322576947
pVA1686_57	pVA791_270	0.7812825860271115
pVA1686_57	pVA791_4	1.0
pVA1686_57	pVA791_57	0.0
pVA1686_57	pVA791_75	1.0
pVA1722_375	pVA1722_46	0.9576482311908321
pVA1722_375	pVA1722_58	0.9949288317403562
pVA1722_375	pVA1788_21	0.9615616171907563
pVA1722_375	pVA1788_53	0.8805836807623586
pVA1722_375	pVA1788_57	0.952192679558011
pVA1722_375	pVA1825_122	0.9855278785610855
pVA1722_375	pVA1825_2	1.0
pVA1722_375	pVA1825_54	0.9644176020083317
pVA1722_375	pVA1825_57	0.9948731317344456
pVA1722_375	pVA1835_14	1.0
pVA1722_375	pVA1835_189	0.8282902854973264
pVA1722_375	pVA1835_363	0.059779524782802684
pVA1722_375	pVA1835_4	1.0
pVA1722_375	pVA1835_58_A	0.9712824010914052
pVA1722_375	pVA1835_58_B	0.9949256041971274
pVA1722_375	pVA1835_6	1.0
pVA1722_375	pVA2067_271	0.19095979967863275
pVA1722_375	pVA2067_2	1.0
pVA1722_375	pVA2067_45	0.9566037317240921
pVA1722_375	pVA2067_4	1.0
pVA1722_375	pVA2464_160	0.9266762392308653
pVA1722_375	pVA2464_46	0.9576482311908321
pVA1722_375	pVA2464_5	1.0
pVA1722_375	pVA2464_7	1.0
pVA1722_375	pVA2588_5	1.0
pVA1722_375	pVA2588_87	0.9811982953121083
pVA1722_375	pVA2589_21	0.9615509334321583
pVA1722_375	pVA2589_86	0.9220122283712134
pVA1722_375	pVA2589_99	0.9834315723939872
pVA1722_375	pVA2682_199	0.9243774745261973
pVA1722_375	pVA2682_52	0.9629636642493326
pVA1722_375	pVA2682_9	1.0
pVA1722_375	pVA2817_112	0.9547515318952998
pVA1722_375	pVA2817_162	0.9455828262297901
pVA1722_375	pVA2817_1	1.0
pVA1722_375	pVA2817_210	0.9244898347131003
pVA1722_375	pVA2817_5	1.0
pVA1722_375	pVA2817_6	1.0
pVA1722_375	pVA3495_148	0.8091884709040749
pVA1722_375	pVA3495_29	1.0
pVA1722_375	pVA3495_318	0.9272001908432888
pVA1722_375	pVA3495_43	0.8079081807976908
pVA1722_375	pVA3495_4	1.0
pVA1722_375	pVA418_110	0.9214867783444346
pVA1722_375	pVA418_180	0.915063436372404
pVA1722_375	pVA418_38	1.0
pVA1722_375	pVA418_56	0.9652526113835003
pVA1722_375	pVA436_0.1	1.0
pVA1722_375	pVA436_1	1.0
pVA1722_375	pVA436_2_A	1.0
pVA1722_375	pVA436_2_B	1.0
pVA1722_375	pVA436_41	1.0
pVA1722_375	pVA436_52	0.9943989823235679
pVA1722_375	pVA436_54	0.9644176020083317
pVA1722_375	pVA524_189	0.75964637433471
pVA1722_375	pVA524_199	0.9040919175593057
pVA1722_375	pVA524_46	0.9576265678819783
pVA1722_375	pVA524_4_A	1.0
pVA1722_375	pVA524_4_B	1.0
pVA1722_375	pVA524_58	0.9949253423243652
pVA1722_375	pVA524_5	1.0
pVA1722_375	pVA527_214	0.9315854330230865
pVA1722_375	pVA527_3	1.0
pVA1722_375	pVA527_45	0.9566037317240921
pVA1722_375	pVA527_58	0.9949256914820421
pVA1722_375	pVA528_281	0.22178045444047678
pVA1722_375	pVA528_2	1.0
pVA1722_375	pVA528_44	0.9933598937583001
pVA1722_375	pVA528_96	0.9460529597605587
pVA1722_375	pVA544_3	1.0
pVA1722_375	pVA544_51	0.9639587437710048
pVA1722_375	pVA544_8	1.0
pVA1722_375	pVA569_107	0.9339951528709918
pVA1722_375	pVA569_47	0.9608098732207808
pVA1722_375	pVA569_68	1.0
pVA1722_375	pVA585_226	0.9710919067942635
pVA1722_375	pVA585_53	0.9944793771988921
pVA1722_375	pVA605_296	0.24378528409167466
pVA1722_375	pVA605_65	0.802303058034012
pVA1722_375	pVA605_91	0.9785130503559188
pVA1722_375	pVA61_126	0.9581967083273931
pVA1722_375	pVA61_57	0.9948731317344456
pVA1722_375	pVA634_102	0.9428872476804652
pVA1722_375	pVA634_25	1.0
pVA1722_375	pVA634_271	0.19646062621387794
pVA1722_375	pVA634_2	1.0
pVA1722_375	pVA634_3	1.0
pVA1722_375	pVA634_4	1.0
pVA1722_375	pVA634_54	0.9644176020083317
pVA1722_375	pVA634_6	1.0
pVA1722_375	pVA634_75	1.0
pVA1722_375	pVA692_270	0.19346730882249663
pVA1722_375	pVA692_2	1.0
pVA1722_375	pVA692_45	0.9566037317240921
pVA1722_375	pVA692_4	1.0
pVA1722_375	pVA754_184	0.9281695484850128
pVA1722_375	pVA754_27	1.0
pVA1722_375	pVA754_3	1.0
pVA1722_375	pVA754_4	1.0
pVA1722_375	pVA754_57	0.9948564155318815
pVA1722_375	pVA754_5	1.0
pVA1722_375	pVA754_9	0.851126346718903
pVA1722_375	pVA765_0.7	0.0
pVA1722_375	pVA765_1_A	0.0022547914317925244
pVA1722_375	pVA765_1_B	1.0
pVA1722_375	pVA765_275	0.23983725056722327
pVA1722_375	pVA765_45	0.9566037317240921
pVA1722_375	pVA765_4_A	1.0
pVA1722_375	pVA765_4_B	1.0
pVA1722_375	pVA765_72	0.9899748339452947
pVA1722_375	pVA765_74	0.5789775837438753
pVA1722_375	pVA767_225	0.8170310701956272
pVA1722_375	pVA767_46	0.9576265678819783
pVA1722_375	pVA767_57	0.994836428558926
pVA1722_375	pVA791_17	0.7343382816530062
pVA1722_375	pVA791_270	0.1934613465412408
pVA1722_375	pVA791_4	1.0
pVA1722_375	pVA791_57	0.994836428558926
pVA1722_375	pVA791_75	0.9903259196348001
pVA1722_46	pVA1722_58	1.0
pVA1722_46	pVA1788_21	0.9620247302366508
pVA1722_46	pVA1788_53	0.9414224128593401
pVA1722_46	pVA1788_57	0.9822144234310348
pVA1722_46	pVA1825_122	1.0
pVA1722_46	pVA1825_2	1.0
pVA1722_46	pVA1825_54	0.0
pVA1722_46	pVA1825_57	1.0
pVA1722_46	pVA1835_14	1.0
pVA1722_46	pVA1835_189	0.9822144234310348
pVA1722_46	pVA1835_363	0.9576482311908321
pVA1722_46	pVA1835_4	1.0
pVA1722_46	pVA1835_58_A	0.002816230150993304
pVA1722_46	pVA1835_58_B	1.0
pVA1722_46	pVA1835_6	1.0
pVA1722_46	pVA2067_271	0.9290959901215312
pVA1722_46	pVA2067_2	1.0
pVA1722_46	pVA2067_45	0.0
pVA1722_46	pVA2067_4	1.0
pVA1722_46	pVA2464_160	0.9562617794241892
pVA1722_46	pVA2464_46	0.0
pVA1722_46	pVA2464_5	1.0
pVA1722_46	pVA2464_7	1.0
pVA1722_46	pVA2588_5	1.0
pVA1722_46	pVA2588_87	0.9696280409869803
pVA1722_46	pVA2589_21	0.9620141751980359
pVA1722_46	pVA2589_86	0.9414007495504864
pVA1722_46	pVA2589_99	0.8308962110872815
pVA1722_46	pVA2682_199	0.8996988800069322
pVA1722_46	pVA2682_52	0.0
pVA1722_46	pVA2682_9	1.0
pVA1722_46	pVA2817_112	0.9696063776781265
pVA1722_46	pVA2817_162	0.8174866229067828
pVA1722_46	pVA2817_1	1.0
pVA1722_46	pVA2817_210	0.9563051060418969
pVA1722_46	pVA2817_5	1.0
pVA1722_46	pVA2817_6	1.0
pVA1722_46	pVA3495_148	0.9577782110439549
pVA1722_46	pVA3495_29	1.0
pVA1722_46	pVA3495_318	0.9561967894976279
pVA1722_46	pVA3495_43	0.9679045153604728
pVA1722_46	pVA3495_4	1.0
pVA1722_46	pVA418_110	0.982192760122181
pVA1722_46	pVA418_180	0.9739607027577393
pVA1722_46	pVA418_38	1.0
pVA1722_46	pVA418_56	0.0
pVA1722_46	pVA436_0.1	1.0
pVA1722_46	pVA436_1	1.0
pVA1722_46	pVA436_2_A	1.0
pVA1722_46	pVA436_2_B	1.0
pVA1722_46	pVA436_41	1.0
pVA1722_46	pVA436_52	1.0
pVA1722_46	pVA436_54	0.0
pVA1722_46	pVA524_189	0.9560668096445051
pVA1722_46	pVA524_199	0.956283442733043
pVA1722_46	pVA524_46	0.0
pVA1722_46	pVA524_4_A	1.0
pVA1722_46	pVA524_4_B	1.0
pVA1722_46	pVA524_58	1.0
pVA1722_46	pVA524_5	1.0
pVA1722_46	pVA527_214	0.9529472931695587
pVA1722_46	pVA527_3	1.0
pVA1722_46	pVA527_45	0.0
pVA1722_46	pVA527_58	1.0
pVA1722_46	pVA528_281	0.9290959901215312
pVA1722_46	pVA528_2	1.0
pVA1722_46	pVA528_44	1.0
pVA1722_46	pVA528_96	1.0
pVA1722_46	pVA544_3	1.0
pVA1722_46	pVA544_51	0.9099672884036307
pVA1722_46	pVA544_8	1.0
pVA1722_46	pVA569_107	0.9821710968133273
pVA1722_46	pVA569_47	0.9099672884036307
pVA1722_46	pVA569_68	1.0
pVA1722_46	pVA585_226	1.0
pVA1722_46	pVA585_53	1.0
pVA1722_46	pVA605_296	0.9290743268126773
pVA1722_46	pVA605_65	0.9561101362622126
pVA1722_46	pVA605_91	0.0
pVA1722_46	pVA61_126	1.0
pVA1722_46	pVA61_57	1.0
pVA1722_46	pVA634_102	0.9436970602889886
pVA1722_46	pVA634_25	1.0
pVA1722_46	pVA634_271	0.927102965706982
pVA1722_46	pVA634_2	1.0
pVA1722_46	pVA634_3	1.0
pVA1722_46	pVA634_4	1.0
pVA1722_46	pVA634_54	0.0
pVA1722_46	pVA634_6	1.0
pVA1722_46	pVA634_75	0.9874352808647993
pVA1722_46	pVA692_270	0.9468599033816425
pVA1722_46	pVA692_2	1.0
pVA1722_46	pVA692_45	0.0
pVA1722_46	pVA692_4	1.0
pVA1722_46	pVA754_184	0.9561101362622126
pVA1722_46	pVA754_27	0.883759333716255
pVA1722_46	pVA754_3	1.0
pVA1722_46	pVA754_4	1.0
pVA1722_46	pVA754_57	1.0
pVA1722_46	pVA754_5	1.0
pVA1722_46	pVA754_9	1.0
pVA1722_46	pVA765_0.7	0.0
pVA1722_46	pVA765_1_A	1.0
pVA1722_46	pVA765_1_B	1.0
pVA1722_46	pVA765_275	0.9290959901215312
pVA1722_46	pVA765_45	0.0
pVA1722_46	pVA765_4_A	1.0
pVA1722_46	pVA765_4_B	1.0
pVA1722_46	pVA765_72	1.0
pVA1722_46	pVA765_74	0.9820844435779121
pVA1722_46	pVA767_225	0.9562184528064817
pVA1722_46	pVA767_46	0.0
pVA1722_46	pVA767_57	1.0
pVA1722_46	pVA791_17	1.0
pVA1722_46	pVA791_270	0.9468599033816425
pVA1722_46	pVA791_4	1.0
pVA1722_46	pVA791_57	1.0
pVA1722_46	pVA791_75	1.0
pVA1722_58	pVA1788_21	0.8386977261149446
pVA1722_58	pVA1788_53	0.9253275759380584
pVA1722_58	pVA1788_57	0.8563190607734806
pVA1722_58	pVA1825_122	1.0
pVA1722_58	pVA1825_2	1.0
pVA1722_58	pVA1825_54	0.9318549780793509
pVA1722_58	pVA1825_57	0.0
pVA1722_58	pVA1835_14	1.0
pVA1722_58	pVA1835_189	0.9356563295056041
pVA1722_58	pVA1835_363	0.9949288317403562
pVA1722_58	pVA1835_4	1.0
pVA1722_58	pVA1835_58_A	0.9356219487038437
pVA1722_58	pVA1835_58_B	0.0
pVA1722_58	pVA1835_6	1.0
pVA1722_58	pVA2067_271	0.8316887849824658
pVA1722_58	pVA2067_2	1.0
pVA1722_58	pVA2067_45	1.0
pVA1722_58	pVA2067_4	1.0
pVA1722_58	pVA2464_160	0.9949975933438768
pVA1722_58	pVA2464_46	1.0
pVA1722_58	pVA2464_5	1.0
pVA1722_58	pVA2464_7	1.0
pVA1722_58	pVA2588_5	1.0
pVA1722_58	pVA2588_87	0.8898782919617685
pVA1722_58	pVA2589_21	0.8389308380043545
pVA1722_58	pVA2589_86	0.8027057690985354
pVA1722_58	pVA2589_99	0.8898782919617685
pVA1722_58	pVA2682_199	0.8309152169428591
pVA1722_58	pVA2682_52	0.8741408365364588
pVA1722_58	pVA2682_9	1.0
pVA1722_58	pVA2817_112	0.8496183731004607
pVA1722_58	pVA2817_162	1.0
pVA1722_58	pVA2817_1	1.0
pVA1722_58	pVA2817_210	0.9949975933438768
pVA1722_58	pVA2817_5	1.0
pVA1722_58	pVA2817_6	1.0
pVA1722_58	pVA3495_148	0.9634703981296844
pVA1722_58	pVA3495_29	1.0
pVA1722_58	pVA3495_318	0.9746441587017809
pVA1722_58	pVA3495_43	0.8741380495292204
pVA1722_58	pVA3495_4	1.0
pVA1722_58	pVA418_110	0.7579419652066286
pVA1722_58	pVA418_180	0.9330433885718215
pVA1722_58	pVA418_38	1.0
pVA1722_58	pVA418_56	0.9334363675122576
pVA1722_58	pVA436_0.1	1.0
pVA1722_58	pVA436_1	1.0
pVA1722_58	pVA436_2_A	1.0
pVA1722_58	pVA436_2_B	1.0
pVA1722_58	pVA436_41	1.0
pVA1722_58	pVA436_52	0.0
pVA1722_58	pVA436_54	0.9319095523093995
pVA1722_58	pVA524_189	0.9814171766485594
pVA1722_58	pVA524_199	0.9950147837447569
pVA1722_58	pVA524_46	1.0
pVA1722_58	pVA524_4_A	1.0
pVA1722_58	pVA524_4_B	1.0
pVA1722_58	pVA524_58	0.0
pVA1722_58	pVA524_5	1.0
pVA1722_58	pVA527_214	0.9845802104105068
pVA1722_58	pVA527_3	1.0
pVA1722_58	pVA527_45	1.0
pVA1722_58	pVA527_58	0.0
pVA1722_58	pVA528_281	0.7780203534346422
pVA1722_58	pVA528_2	1.0
pVA1722_58	pVA528_44	0.0
pVA1722_58	pVA528_96	1.0
pVA1722_58	pVA544_3	0.0
pVA1722_58	pVA544_51	0.7991656043573995
pVA1722_58	pVA544_8	0.2538652189307211
pVA1722_58	pVA569_107	0.5332462353022073
pVA1722_58	pVA569_47	0.8215419548808949
pVA1722_58	pVA569_68	1.0
pVA1722_58	pVA585_226	0.9949804029429966
pVA1722_58	pVA585_53	0.08591586196571599
pVA1722_58	pVA605_296	0.7517190400880148
pVA1722_58	pVA605_65	1.0
pVA1722_58	pVA605_91	1.0
pVA1722_58	pVA61_126	1.0
pVA1722_58	pVA61_57	0.0
pVA1722_58	pVA634_102	0.868871622086227
pVA1722_58	pVA634_25	0.91976283063181
pVA1722_58	pVA634_271	0.8335797290792821
pVA1722_58	pVA634_2	1.0
pVA1722_58	pVA634_3	1.0
pVA1722_58	pVA634_4	1.0
pVA1722_58	pVA634_54	0.9318367866693348
pVA1722_58	pVA634_6	1.0
pVA1722_58	pVA634_75	0.970604414494946
pVA1722_58	pVA692_270	0.7836416145224506
pVA1722_58	pVA692_2	1.0
pVA1722_58	pVA692_45	1.0
pVA1722_58	pVA692_4	1.0
pVA1722_58	pVA754_184	0.8785498177817507
pVA1722_58	pVA754_27	1.0
pVA1722_58	pVA754_3	1.0
pVA1722_58	pVA754_4	1.0
pVA1722_58	pVA754_57	0.0
pVA1722_58	pVA754_5	1.0
pVA1722_58	pVA754_9	1.0
pVA1722_58	pVA765_0.7	1.0
pVA1722_58	pVA765_1_A	1.0
pVA1722_58	pVA765_1_B	0.0
pVA1722_58	pVA765_275	0.7517018496871347
pVA1722_58	pVA765_45	1.0
pVA1722_58	pVA765_4_A	1.0
pVA1722_58	pVA765_4_B	0.4899360644091878
pVA1722_58	pVA765_72	1.0
pVA1722_58	pVA765_74	1.0
pVA1722_58	pVA767_225	0.9949975933438768
pVA1722_58	pVA767_46	1.0
pVA1722_58	pVA767_57	0.0
pVA1722_58	pVA791_17	0.8157276322576947
pVA1722_58	pVA791_270	0.7836588049233308
pVA1722_58	pVA791_4	1.0
pVA1722_58	pVA791_57	0.0
pVA1722_58	pVA791_75	1.0
pVA1788_21	pVA1788_53	0.7195850507108785
pVA1788_21	pVA1788_57	0.8833418237391747
pVA1788_21	pVA1825_122	1.0
pVA1788_21	pVA1825_2	1.0
pVA1788_21	pVA1825_54	0.9620247302366508
pVA1788_21	pVA1825_57	0.8386977261149446
pVA1788_21	pVA1835_14	1.0
pVA1788_21	pVA1835_189	0.9620247302366508
pVA1788_21	pVA1835_363	0.9615616171907563
pVA1788_21	pVA1835_4	1.0
pVA1788_21	pVA1835_58_A	0.9745287824758023
pVA1788_21	pVA1835_58_B	0.8386977261149446
pVA1788_21	pVA1835_6	1.0
pVA1788_21	pVA2067_271	0.9619321076274718
pVA1788_21	pVA2067_2	1.0
pVA1788_21	pVA2067_45	0.9620247302366508
pVA1788_21	pVA2067_4	1.0
pVA1788_21	pVA2464_160	0.9618857963228824
pVA1788_21	pVA2464_46	0.9620247302366508
pVA1788_21	pVA2464_5	0.4936222261051896
pVA1788_21	pVA2464_7	1.0
pVA1788_21	pVA2588_5	1.0
pVA1788_21	pVA2588_87	0.8790811837169453
pVA1788_21	pVA2589_21	0.0
pVA1788_21	pVA2589_86	0.7194461167971102
pVA1788_21	pVA2589_99	0.8789885611077664
pVA1788_21	pVA2682_199	0.7983142685129441
pVA1788_21	pVA2682_52	0.8308248043347382
pVA1788_21	pVA2682_9	0.0
pVA1788_21	pVA2817_112	0.7830778493030148
pVA1788_21	pVA2817_162	0.8989487333858195
pVA1788_21	pVA2817_1	1.0
pVA1788_21	pVA2817_210	0.9618857963228824
pVA1788_21	pVA2817_5	1.0
pVA1788_21	pVA2817_6	0.5940911075534856
pVA1788_21	pVA3495_148	0.9331727874774233
pVA1788_21	pVA3495_29	1.0
pVA1788_21	pVA3495_318	0.9617468624091141
pVA1788_21	pVA3495_43	0.7120826193673876
pVA1788_21	pVA3495_4	1.0
pVA1788_21	pVA418_110	0.7702959292363266
pVA1788_21	pVA418_180	1.0
pVA1788_21	pVA418_38	1.0
pVA1788_21	pVA418_56	0.9620247302366508
pVA1788_21	pVA436_0.1	1.0
pVA1788_21	pVA436_1	1.0
pVA1788_21	pVA436_2_A	1.0
pVA1788_21	pVA436_2_B	1.0
pVA1788_21	pVA436_41	1.0
pVA1788_21	pVA436_52	0.8386977261149446
pVA1788_21	pVA436_54	0.9620247302366508
pVA1788_21	pVA524_189	0.9232158569906914
pVA1788_21	pVA524_199	0.9615153058861668
pVA1788_21	pVA524_46	0.9620247302366508
pVA1788_21	pVA524_4_A	1.0
pVA1788_21	pVA524_4_B	0.9116130616253376
pVA1788_21	pVA524_58	0.8386977261149446
pVA1788_21	pVA524_5	1.0
pVA1788_21	pVA527_214	0.8890381142036772
pVA1788_21	pVA527_3	1.0
pVA1788_21	pVA527_45	0.9620247302366508
pVA1788_21	pVA527_58	0.8386977261149446
pVA1788_21	pVA528_281	0.8997360255638401
pVA1788_21	pVA528_2	1.0
pVA1788_21	pVA528_44	0.8688000740980873
pVA1788_21	pVA528_96	1.0
pVA1788_21	pVA544_3	0.0
pVA1788_21	pVA544_51	0.8706988375862548
pVA1788_21	pVA544_8	0.7081317124985247
pVA1788_21	pVA569_107	0.7341731116565553
pVA1788_21	pVA569_47	0.9316908257305608
pVA1788_21	pVA569_68	0.5940911075534856
pVA1788_21	pVA585_226	1.0
pVA1788_21	pVA585_53	0.8688000740980873
pVA1788_21	pVA605_296	0.8997360255638401
pVA1788_21	pVA605_65	0.9618857963228824
pVA1788_21	pVA605_91	0.9620247302366508
pVA1788_21	pVA61_126	1.0
pVA1788_21	pVA61_57	0.8386977261149446
pVA1788_21	pVA634_102	0.8788959384985875
pVA1788_21	pVA634_25	0.9711943685453619
pVA1788_21	pVA634_271	0.9618857963228824
pVA1788_21	pVA634_2	1.0
pVA1788_21	pVA634_3	1.0
pVA1788_21	pVA634_4	1.0
pVA1788_21	pVA634_54	0.9620247302366508
pVA1788_21	pVA634_6	0.5940911075534856
pVA1788_21	pVA634_75	0.8663455749548465
pVA1788_21	pVA692_270	0.9377112953271893
pVA1788_21	pVA692_2	1.0
pVA1788_21	pVA692_45	0.9620247302366508
pVA1788_21	pVA692_4	1.0
pVA1788_21	pVA754_184	0.8653730375584681
pVA1788_21	pVA754_27	1.0
pVA1788_21	pVA754_3	1.0
pVA1788_21	pVA754_4	1.0
pVA1788_21	pVA754_57	0.8386977261149446
pVA1788_21	pVA754_5	1.0
pVA1788_21	pVA754_9	1.0
pVA1788_21	pVA765_0.7	0.0
pVA1788_21	pVA765_1_A	1.0
pVA1788_21	pVA765_1_B	1.0
pVA1788_21	pVA765_275	0.8996897142592507
pVA1788_21	pVA765_45	0.9620247302366508
pVA1788_21	pVA765_4_A	1.0
pVA1788_21	pVA765_4_B	1.0
pVA1788_21	pVA765_72	1.0
pVA1788_21	pVA765_74	0.9619321076274718
pVA1788_21	pVA767_225	0.9619321076274718
pVA1788_21	pVA767_46	0.9620247302366508
pVA1788_21	pVA767_57	0.8386977261149446
pVA1788_21	pVA791_17	1.0
pVA1788_21	pVA791_270	0.9377112953271893
pVA1788_21	pVA791_4	1.0
pVA1788_21	pVA791_57	0.8386977261149446
pVA1788_21	pVA791_75	1.0
pVA1788_53	pVA1788_57	0.909749106611078
pVA1788_53	pVA1825_122	0.9429347826086957
pVA1788_53	pVA1825_2	1.0
pVA1788_53	pVA1825_54	0.9496724240619416
pVA1788_53	pVA1825_57	0.9253275759380584
pVA1788_53	pVA1835_14	1.0
pVA1788_53	pVA1835_189	0.8218991959499702
pVA1788_53	pVA1835_363	0.895882966051221
pVA1788_53	pVA1835_4	1.0
pVA1788_53	pVA1835_58_A	0.8865209946396665
pVA1788_53	pVA1835_58_B	0.9253275759380584
pVA1788_53	pVA1835_6	1.0
pVA1788_53	pVA2067_271	0.8603149195949971
pVA1788_53	pVA2067_2	1.0
pVA1788_53	pVA2067_45	0.9400084307678654
pVA1788_53	pVA2067_4	1.0
pVA1788_53	pVA2464_160	0.8837663787969029
pVA1788_53	pVA2464_46	0.9414224128593401
pVA1788_53	pVA2464_5	1.0
pVA1788_53	pVA2464_7	0.49238016070933777
pVA1788_53	pVA2588_5	1.0
pVA1788_53	pVA2588_87	0.7921567897558071
pVA1788_53	pVA2589_21	0.7195071107611062
pVA1788_53	pVA2589_86	0.0
pVA1788_53	pVA2589_99	0.7570912745681954
pVA1788_53	pVA2682_199	0.3951570875521143
pVA1788_53	pVA2682_52	0.9176149811599417
pVA1788_53	pVA2682_9	1.0
pVA1788_53	pVA2817_112	0.7580591125670042
pVA1788_53	pVA2817_162	0.70151503871352
pVA1788_53	pVA2817_1	1.0
pVA1788_53	pVA2817_210	0.8588073257891602
pVA1788_53	pVA2817_5	1.0
pVA1788_53	pVA2817_6	1.0
pVA1788_53	pVA3495_148	0.7934038117927338
pVA1788_53	pVA3495_29	1.0
pVA1788_53	pVA3495_318	0.9349873436569387
pVA1788_53	pVA3495_43	0.8807816544867242
pVA1788_53	pVA3495_4	1.0
pVA1788_53	pVA418_110	0.2763735854675402
pVA1788_53	pVA418_180	0.9342428528886242
pVA1788_53	pVA418_38	1.0
pVA1788_53	pVA418_56	0.9496724240619416
pVA1788_53	pVA436_0.1	1.0
pVA1788_53	pVA436_1	1.0
pVA1788_53	pVA436_2_A	1.0
pVA1788_53	pVA436_2_B	1.0
pVA1788_53	pVA436_41	1.0
pVA1788_53	pVA436_52	0.9552867910915339
pVA1788_53	pVA436_54	0.9496724240619416
pVA1788_53	pVA524_189	0.734775163787969
pVA1788_53	pVA524_199	0.8489055985705778
pVA1788_53	pVA524_46	0.9414224128593401
pVA1788_53	pVA524_4_A	1.0
pVA1788_53	pVA524_4_B	1.0
pVA1788_53	pVA524_58	0.9253275759380584
pVA1788_53	pVA524_5	1.0
pVA1788_53	pVA527_214	0.714431953543776
pVA1788_53	pVA527_3	1.0
pVA1788_53	pVA527_45	0.9400084307678654
pVA1788_53	pVA527_58	0.9253275759380584
